Zipcode,State,State Cty,Tract,Tract GeoID,City Name,Zip Name,Population,Part PCT
94578,CA,6001,4338.02,6001433802,Alameda CA,"San Leandro, CA",415,0.0101
94580,CA,6001,4338.02,6001433802,Alameda CA,"San Lorenzo, CA",3950,0.1335
94578,CA,6001,4339.0,6001433900,Alameda CA,"San Leandro, CA",6833,0.1668
94541,CA,6001,4340.0,6001434000,Alameda CA,"Hayward, CA",617,0.0088
94578,CA,6001,4340.0,6001434000,Alameda CA,"San Leandro, CA",3038,0.0742
94580,CA,6001,4340.0,6001434000,Alameda CA,"San Lorenzo, CA",1909,0.0645
94542,CA,6001,4351.02,6001435102,Alameda CA,"Hayward, CA",5870,0.3741
94542,CA,6001,4351.03,6001435103,Alameda CA,"Hayward, CA",3884,0.2475
94552,CA,6001,4351.03,6001435103,Alameda CA,"Castro Valley, CA",3830,0.2602
94586,CA,6001,4351.03,6001435103,Alameda CA,"Sunol, CA",12,0.0127
94544,CA,6001,4351.04,6001435104,Alameda CA,"Hayward, CA",7230,0.0906
94541,CA,6001,4352.0,6001435200,Alameda CA,"Hayward, CA",4321,0.062
94542,CA,6001,4352.0,6001435200,Alameda CA,"Hayward, CA",183,0.0117
94541,CA,6001,4353.0,6001435300,Alameda CA,"Hayward, CA",5077,0.0728
94541,CA,6001,4354.0,6001435400,Alameda CA,"Hayward, CA",4940,0.0708
94541,CA,6001,4355.0,6001435500,Alameda CA,"Hayward, CA",4104,0.0589
94541,CA,6001,4356.01,6001435601,Alameda CA,"Hayward, CA",5454,0.0782
94541,CA,6001,4356.02,6001435602,Alameda CA,"Hayward, CA",5709,0.0819
94541,CA,6001,4357.0,6001435700,Alameda CA,"Hayward, CA",2553,0.0366
94580,CA,6001,4357.0,6001435700,Alameda CA,"San Lorenzo, CA",2351,0.0795
94580,CA,6001,4358.0,6001435800,Alameda CA,"San Lorenzo, CA",5735,0.1938
94580,CA,6001,4359.0,6001435900,Alameda CA,"San Lorenzo, CA",5431,0.1835
94580,CA,6001,4360.0,6001436000,Alameda CA,"San Lorenzo, CA",5049,0.1706
94541,CA,6001,4361.0,6001436100,Alameda CA,"Hayward, CA",2487,0.0357
94580,CA,6001,4361.0,6001436100,Alameda CA,"San Lorenzo, CA",3258,0.1101
94541,CA,6001,4362.0,6001436200,Alameda CA,"Hayward, CA",4176,0.0599
94541,CA,6001,4363.01,6001436301,Alameda CA,"Hayward, CA",5785,0.083
94541,CA,6001,4363.02,6001436302,Alameda CA,"Hayward, CA",3227,0.0463
94544,CA,6001,4363.02,6001436302,Alameda CA,"Hayward, CA",676,0.0085
94541,CA,6001,4364.02,6001436402,Alameda CA,"Hayward, CA",1386,0.0199
94542,CA,6001,4364.02,6001436402,Alameda CA,"Hayward, CA",1621,0.1033
94541,CA,6001,4364.03,6001436403,Alameda CA,"Hayward, CA",2825,0.0405
94542,CA,6001,4364.03,6001436403,Alameda CA,"Hayward, CA",1133,0.0722
94544,CA,6001,4364.03,6001436403,Alameda CA,"Hayward, CA",324,0.0041
94541,CA,6001,4364.04,6001436404,Alameda CA,"Hayward, CA",3609,0.0518
94542,CA,6001,4365.0,6001436500,Alameda CA,"Hayward, CA",3000,0.1912
94544,CA,6001,4365.0,6001436500,Alameda CA,"Hayward, CA",2372,0.0297
94544,CA,6001,4366.01,6001436601,Alameda CA,"Hayward, CA",6761,0.0848
94544,CA,6001,4366.02,6001436602,Alameda CA,"Hayward, CA",5402,0.0677
94541,CA,6001,4367.0,6001436700,Alameda CA,"Hayward, CA",3395,0.0487
94544,CA,6001,4367.0,6001436700,Alameda CA,"Hayward, CA",294,0.0037
94544,CA,6001,4368.0,6001436800,Alameda CA,"Hayward, CA",4341,0.0544
94541,CA,6001,4369.0,6001436900,Alameda CA,"Hayward, CA",7099,0.1018
94545,CA,6001,4370.0,6001437000,Alameda CA,"Hayward, CA",3726,0.1103
94541,CA,6001,4371.01,6001437101,Alameda CA,"Hayward, CA",409,0.0059
94545,CA,6001,4371.01,6001437101,Alameda CA,"Hayward, CA",7123,0.2108
94545,CA,6001,4371.02,6001437102,Alameda CA,"Hayward, CA",4557,0.1349
94545,CA,6001,4372.0,6001437200,Alameda CA,"Hayward, CA",8696,0.2574
94545,CA,6001,4373.0,6001437300,Alameda CA,"Hayward, CA",3359,0.0994
94544,CA,6001,4374.0,6001437400,Alameda CA,"Hayward, CA",3508,0.044
94544,CA,6001,4375.0,6001437500,Alameda CA,"Hayward, CA",4797,0.0601
94544,CA,6001,4376.0,6001437600,Alameda CA,"Hayward, CA",3398,0.0426
94544,CA,6001,4377.01,6001437701,Alameda CA,"Hayward, CA",3991,0.05
94544,CA,6001,4377.02,6001437702,Alameda CA,"Hayward, CA",4404,0.0552
94544,CA,6001,4378.0,6001437800,Alameda CA,"Hayward, CA",4785,0.06
94544,CA,6001,4379.0,6001437900,Alameda CA,"Hayward, CA",2426,0.0304
94544,CA,6001,4380.0,6001438000,Alameda CA,"Hayward, CA",2355,0.0295
94587,CA,6001,4380.0,6001438000,Alameda CA,"Union City, CA",1054,0.015
94544,CA,6001,4381.0,6001438100,Alameda CA,"Hayward, CA",7807,0.0979
94544,CA,6001,4382.01,6001438201,Alameda CA,"Hayward, CA",4752,0.0596
94544,CA,6001,4382.03,6001438203,Alameda CA,"Hayward, CA",4200,0.0527
94544,CA,6001,4382.04,6001438204,Alameda CA,"Hayward, CA",5940,0.0745
94545,CA,6001,4383.0,6001438300,Alameda CA,"Hayward, CA",3865,0.1144
94545,CA,6001,4384.0,6001438400,Alameda CA,"Hayward, CA",2460,0.0728
94544,CA,6001,4401.0,6001440100,Alameda CA,"Hayward, CA",6,0.0001
94552,CA,6001,4401.0,6001440100,Alameda CA,"Castro Valley, CA",67,0.0046
94587,CA,6001,4401.0,6001440100,Alameda CA,"Union City, CA",2583,0.0368
94587,CA,6001,4402.0,6001440200,Alameda CA,"Union City, CA",5786,0.0825
94587,CA,6001,4403.01,6001440301,Alameda CA,"Union City, CA",7129,0.1017
94587,CA,6001,4403.04,6001440304,Alameda CA,"Union City, CA",4726,0.0674
94587,CA,6001,4403.05,6001440305,Alameda CA,"Union City, CA",3682,0.0525
94587,CA,6001,4403.06,6001440306,Alameda CA,"Union City, CA",4020,0.0573
94587,CA,6001,4403.07,6001440307,Alameda CA,"Union City, CA",4459,0.0636
94587,CA,6001,4403.08,6001440308,Alameda CA,"Union City, CA",5946,0.0848
94587,CA,6001,4403.31,6001440331,Alameda CA,"Union City, CA",3323,0.0474
94587,CA,6001,4403.32,6001440332,Alameda CA,"Union City, CA",3034,0.0433
94587,CA,6001,4403.33,6001440333,Alameda CA,"Union City, CA",2787,0.0397
94587,CA,6001,4403.34,6001440334,Alameda CA,"Union City, CA",4083,0.0582
94587,CA,6001,4403.36,6001440336,Alameda CA,"Union City, CA",4583,0.0654
94587,CA,6001,4403.37,6001440337,Alameda CA,"Union City, CA",2708,0.0386
94587,CA,6001,4403.38,6001440338,Alameda CA,"Union City, CA",4305,0.0614
94536,CA,6001,4411.0,6001441100,Alameda CA,"Fremont, CA",4504,0.0616
94536,CA,6001,4412.0,6001441200,Alameda CA,"Fremont, CA",7277,0.0995
94536,CA,6001,4413.01,6001441301,Alameda CA,"Fremont, CA",3248,0.0444
94536,CA,6001,4413.02,6001441302,Alameda CA,"Fremont, CA",5609,0.0767
94555,CA,6001,4413.02,6001441302,Alameda CA,"Fremont, CA",52,0.0014
94555,CA,6001,4414.01,6001441401,Alameda CA,"Fremont, CA",7319,0.1984
94555,CA,6001,4414.02,6001441402,Alameda CA,"Fremont, CA",5293,0.1435
94587,CA,6001,4415.01,6001441501,Alameda CA,"Union City, CA",5913,0.0843
94538,CA,6001,4415.03,6001441503,Alameda CA,"Fremont, CA",101,0.0015
94539,CA,6001,4415.03,6001441503,Alameda CA,"Fremont, CA",2296,0.0425
94555,CA,6001,4415.03,6001441503,Alameda CA,"Fremont, CA",5362,0.1454
94560,CA,6001,4415.03,6001441503,Alameda CA,"Newark, CA",4,0.0001
94555,CA,6001,4415.21,6001441521,Alameda CA,"Fremont, CA",5779,0.1567
94555,CA,6001,4415.22,6001441522,Alameda CA,"Fremont, CA",4868,0.132
94555,CA,6001,4415.23,6001441523,Alameda CA,"Fremont, CA",4169,0.113
94555,CA,6001,4415.24,6001441524,Alameda CA,"Fremont, CA",4040,0.1095
94538,CA,6001,4415.25,6001441525,Alameda CA,"Fremont, CA",371,0.0056
94539,CA,6001,4415.25,6001441525,Alameda CA,"Fremont, CA",1261,0.0233
94536,CA,6001,4416.01,6001441601,Alameda CA,"Fremont, CA",4641,0.0634
94536,CA,6001,4416.02,6001441602,Alameda CA,"Fremont, CA",7220,0.0987
94536,CA,6001,4417.01,6001441701,Alameda CA,"Fremont, CA",3846,0.0526
94536,CA,6001,4417.02,6001441702,Alameda CA,"Fremont, CA",5728,0.0783
94536,CA,6001,4418.0,6001441800,Alameda CA,"Fremont, CA",7057,0.0964
94538,CA,6001,4418.0,6001441800,Alameda CA,"Fremont, CA",138,0.0021
94538,CA,6001,4419.21,6001441921,Alameda CA,"Fremont, CA",3718,0.056
94536,CA,6001,4419.23,6001441923,Alameda CA,"Fremont, CA",4636,0.0634
94538,CA,6001,4419.23,6001441923,Alameda CA,"Fremont, CA",1697,0.0255
94536,CA,6001,4419.24,6001441924,Alameda CA,"Fremont, CA",7400,0.1011
94538,CA,6001,4419.24,6001441924,Alameda CA,"Fremont, CA",219,0.0033
94538,CA,6001,4419.26,6001441926,Alameda CA,"Fremont, CA",3836,0.0578
94538,CA,6001,4419.27,6001441927,Alameda CA,"Fremont, CA",4310,0.0649
94536,CA,6001,4419.28,6001441928,Alameda CA,"Fremont, CA",222,0.003
94538,CA,6001,4419.28,6001441928,Alameda CA,"Fremont, CA",2556,0.0385
94539,CA,6001,4419.28,6001441928,Alameda CA,"Fremont, CA",614,0.0114
94538,CA,6001,4419.29,6001441929,Alameda CA,"Fremont, CA",3466,0.0522
94539,CA,6001,4420.0,6001442000,Alameda CA,"Fremont, CA",3236,0.0599
94539,CA,6001,4421.0,6001442100,Alameda CA,"Fremont, CA",5265,0.0975
94539,CA,6001,4422.0,6001442200,Alameda CA,"Fremont, CA",7454,0.138
94538,CA,6001,4423.01,6001442301,Alameda CA,"Fremont, CA",5046,0.076
94538,CA,6001,4423.02,6001442302,Alameda CA,"Fremont, CA",6417,0.0966
94538,CA,6001,4424.0,6001442400,Alameda CA,"Fremont, CA",6347,0.0956
94538,CA,6001,4425.01,6001442501,Alameda CA,"Fremont, CA",3543,0.0533
94538,CA,6001,4425.02,6001442502,Alameda CA,"Fremont, CA",3976,0.0599
94536,CA,6001,4426.01,6001442601,Alameda CA,"Fremont, CA",3343,0.0457
94538,CA,6001,4426.01,6001442601,Alameda CA,"Fremont, CA",511,0.0077
94536,CA,6001,4426.02,6001442602,Alameda CA,"Fremont, CA",5314,0.0726
94536,CA,6001,4427.0,6001442700,Alameda CA,"Fremont, CA",3127,0.0427
94538,CA,6001,4427.0,6001442700,Alameda CA,"Fremont, CA",14,0.0002
94538,CA,6001,4428.0,6001442800,Alameda CA,"Fremont, CA",2959,0.0445
94538,CA,6001,4429.0,6001442900,Alameda CA,"Fremont, CA",7661,0.1153
94538,CA,6001,4430.01,6001443001,Alameda CA,"Fremont, CA",2888,0.0435
94538,CA,6001,4430.02,6001443002,Alameda CA,"Fremont, CA",6650,0.1001
94539,CA,6001,4431.02,6001443102,Alameda CA,"Fremont, CA",4942,0.0915
94539,CA,6001,4431.03,6001443103,Alameda CA,"Fremont, CA",3972,0.0735
94539,CA,6001,4431.04,6001443104,Alameda CA,"Fremont, CA",5901,0.1092
94539,CA,6001,4431.05,6001443105,Alameda CA,"Fremont, CA",4687,0.0868
94539,CA,6001,4432.0,6001443200,Alameda CA,"Fremont, CA",3553,0.0658
94539,CA,6001,4433.01,6001443301,Alameda CA,"Fremont, CA",4134,0.0765
94539,CA,6001,4433.21,6001443321,Alameda CA,"Fremont, CA",3511,0.065
94539,CA,6001,4433.22,6001443322,Alameda CA,"Fremont, CA",3191,0.0591
94560,CA,6001,4441.0,6001444100,Alameda CA,"Newark, CA",7703,0.1621
94560,CA,6001,4442.0,6001444200,Alameda CA,"Newark, CA",6451,0.1357
94560,CA,6001,4443.01,6001444301,Alameda CA,"Newark, CA",3617,0.0761
94555,CA,6001,4443.03,6001444303,Alameda CA,"Fremont, CA",5,0.0001
94560,CA,6001,4443.04,6001444304,Alameda CA,"Newark, CA",7202,0.1515
94560,CA,6001,4444.0,6001444400,Alameda CA,"Newark, CA",5282,0.1111
94560,CA,6001,4445.0,6001444500,Alameda CA,"Newark, CA",6414,0.1349
94560,CA,6001,4446.01,6001444601,Alameda CA,"Newark, CA",6083,0.128
94560,CA,6001,4446.02,6001444602,Alameda CA,"Newark, CA",4777,0.1005
94568,CA,6001,4501.01,6001450101,Alameda CA,"Dublin, CA",6825,0.094
94568,CA,6001,4501.02,6001450102,Alameda CA,"Dublin, CA",8660,0.1193
94568,CA,6001,4502.0,6001450200,Alameda CA,"Dublin, CA",6456,0.0889
94568,CA,6001,4503.0,6001450300,Alameda CA,"Dublin, CA",5548,0.0764
94568,CA,6001,4504.0,6001450400,Alameda CA,"Dublin, CA",7675,0.1057
94568,CA,6001,4505.01,6001450501,Alameda CA,"Dublin, CA",3278,0.0452
94552,CA,6001,4505.02,6001450502,Alameda CA,"Castro Valley, CA",2,0.0001
94568,CA,6001,4505.02,6001450502,Alameda CA,"Dublin, CA",5752,0.0792
94552,CA,6001,4506.01,6001450601,Alameda CA,"Castro Valley, CA",65,0.0044
94566,CA,6001,4506.01,6001450601,Alameda CA,"Pleasanton, CA",786,0.0174
94586,CA,6001,4506.01,6001450601,Alameda CA,"Sunol, CA",601,0.6373
94588,CA,6001,4506.01,6001450601,Alameda CA,"Pleasanton, CA",2028,0.0557
94588,CA,6001,4506.03,6001450603,Alameda CA,"Pleasanton, CA",4905,0.1348
94566,CA,6001,4506.04,6001450604,Alameda CA,"Pleasanton, CA",4137,0.0918
94588,CA,6001,4506.04,6001450604,Alameda CA,"Pleasanton, CA",761,0.0209
94566,CA,6001,4506.05,6001450605,Alameda CA,"Pleasanton, CA",3937,0.0874
94566,CA,6001,4506.06,6001450606,Alameda CA,"Pleasanton, CA",6026,0.1337
94566,CA,6001,4506.07,6001450607,Alameda CA,"Pleasanton, CA",6054,0.1344
94566,CA,6001,4506.08,6001450608,Alameda CA,"Pleasanton, CA",1208,0.0268
94588,CA,6001,4506.08,6001450608,Alameda CA,"Pleasanton, CA",2933,0.0806
94588,CA,6001,4506.09,6001450609,Alameda CA,"Pleasanton, CA",4849,0.1332
94539,CA,6001,4507.01,6001450701,Alameda CA,"Fremont, CA",9,0.0002
94566,CA,6001,4507.01,6001450701,Alameda CA,"Pleasanton, CA",7932,0.1761
94586,CA,6001,4507.01,6001450701,Alameda CA,"Sunol, CA",330,0.3499
94566,CA,6001,4507.41,6001450741,Alameda CA,"Pleasanton, CA",5482,0.1217
94566,CA,6001,4507.42,6001450742,Alameda CA,"Pleasanton, CA",5439,0.1207
94588,CA,6001,4507.43,6001450743,Alameda CA,"Pleasanton, CA",8901,0.2445
94588,CA,6001,4507.44,6001450744,Alameda CA,"Pleasanton, CA",5987,0.1645
94566,CA,6001,4507.45,6001450745,Alameda CA,"Pleasanton, CA",816,0.0181
94588,CA,6001,4507.45,6001450745,Alameda CA,"Pleasanton, CA",5558,0.1527
94566,CA,6001,4507.46,6001450746,Alameda CA,"Pleasanton, CA",3238,0.0719
94568,CA,6001,4507.5,6001450750,Alameda CA,"Dublin, CA",6790,0.0935
94551,CA,6001,4507.51,6001450751,Alameda CA,"Livermore, CA",19,0.0005
94568,CA,6001,4507.51,6001450751,Alameda CA,"Dublin, CA",12392,0.1707
94551,CA,6001,4507.52,6001450752,Alameda CA,"Livermore, CA",632,0.0157
94568,CA,6001,4507.52,6001450752,Alameda CA,"Dublin, CA",9214,0.1269
94550,CA,6001,4511.02,6001451102,Alameda CA,"Livermore, CA",3955,0.0792
94550,CA,6001,4511.03,6001451103,Alameda CA,"Livermore, CA",1480,0.0296
94505,CA,6001,4511.04,6001451104,Alameda CA,"Discovery Bay, CA",69,0.0045
94514,CA,6001,4511.04,6001451104,Alameda CA,"Byron, CA",61,0.0489
94550,CA,6001,4511.04,6001451104,Alameda CA,"Livermore, CA",1872,0.0375
94551,CA,6001,4511.04,6001451104,Alameda CA,"Livermore, CA",4838,0.1199
95377,CA,6001,4511.04,6001451104,Alameda CA,"Tracy, CA",70,0.002
95391,CA,6001,4511.04,6001451104,Alameda CA,"Mountain House, CA",118,0.0048
94551,CA,6001,4512.01,6001451201,Alameda CA,"Livermore, CA",7271,0.1802
94551,CA,6001,4512.02,6001451202,Alameda CA,"Livermore, CA",5781,0.1432
94551,CA,6001,4513.0,6001451300,Alameda CA,"Livermore, CA",6435,0.1594
94551,CA,6001,4514.01,6001451401,Alameda CA,"Livermore, CA",6053,0.15
94551,CA,6001,4514.03,6001451403,Alameda CA,"Livermore, CA",2175,0.0539
94551,CA,6001,4514.04,6001451404,Alameda CA,"Livermore, CA",6613,0.1639
94550,CA,6001,4515.01,6001451501,Alameda CA,"Livermore, CA",4920,0.0985
94550,CA,6001,4515.03,6001451503,Alameda CA,"Livermore, CA",6383,0.1278
94551,CA,6001,4515.03,6001451503,Alameda CA,"Livermore, CA",137,0.0034
94550,CA,6001,4515.04,6001451504,Alameda CA,"Livermore, CA",1502,0.0301
94551,CA,6001,4515.04,6001451504,Alameda CA,"Livermore, CA",155,0.0038
94550,CA,6001,4515.05,6001451505,Alameda CA,"Livermore, CA",3177,0.0636
94550,CA,6001,4515.06,6001451506,Alameda CA,"Livermore, CA",3123,0.0625
94550,CA,6001,4516.01,6001451601,Alameda CA,"Livermore, CA",5003,0.1001
94550,CA,6001,4516.02,6001451602,Alameda CA,"Livermore, CA",6631,0.1327
94550,CA,6001,4517.01,6001451701,Alameda CA,"Livermore, CA",3270,0.0655
94550,CA,6001,4517.03,6001451703,Alameda CA,"Livermore, CA",3952,0.0791
94550,CA,6001,4517.04,6001451704,Alameda CA,"Livermore, CA",4572,0.0915
94607,CA,6001,9819.0,6001981900,Alameda CA,"Oakland, CA",49,0.0016
94607,CA,6001,9820.0,6001982000,Alameda CA,"Oakland, CA",206,0.0066
94704,CA,6001,9821.0,6001982100,Alameda CA,"Berkeley, CA",25,0.001
94720,CA,6001,9821.0,6001982100,Alameda CA,"Berkeley, CA",1019,0.1363
94607,CA,6001,9832.0,6001983200,Alameda CA,"Oakland, CA",834,0.0268
95223,CA,6003,100.0,6003010000,Alpine CA,"Arnold, CA",137,0.0338
95646,CA,6003,100.0,6003010000,Alpine CA,"Kirkwood, CA",109,0.5798
96120,CA,6003,100.0,6003010000,Alpine CA,"Markleeville, CA",955,1.0
95666,CA,6005,1.01,6005000101,Amador CA,"Buckhorn, CA",3380,0.6262
95689,CA,6005,1.01,6005000101,Amador CA,"Volcano, CA",629,0.4937
95646,CA,6005,1.02,6005000102,Amador CA,"Kirkwood, CA",79,0.4202
95666,CA,6005,1.02,6005000102,Amador CA,"Buckhorn, CA",1813,0.3359
95601,CA,6005,2.01,6005000201,Amador CA,"Amador City, CA",284,1.0
95629,CA,6005,2.01,6005000201,Amador CA,"Fiddletown, CA",266,0.2568
95640,CA,6005,2.01,6005000201,Amador CA,"Ione, CA",60,0.0047
95669,CA,6005,2.01,6005000201,Amador CA,"Plymouth, CA",822,0.3381
95685,CA,6005,2.01,6005000201,Amador CA,"Sutter Creek, CA",1353,0.2979
95689,CA,6005,2.01,6005000201,Amador CA,"Volcano, CA",196,0.1538
95699,CA,6005,2.01,6005000201,Amador CA,"Drytown, CA",175,1.0
95629,CA,6005,2.02,6005000202,Amador CA,"Fiddletown, CA",611,0.5898
95669,CA,6005,2.02,6005000202,Amador CA,"Plymouth, CA",331,0.1362
95675,CA,6005,2.02,6005000202,Amador CA,"River Pines, CA",390,1.0
95689,CA,6005,2.02,6005000202,Amador CA,"Volcano, CA",436,0.3422
95640,CA,6005,3.01,6005000301,Amador CA,"Ione, CA",4448,0.3467
95669,CA,6005,3.01,6005000301,Amador CA,"Plymouth, CA",1278,0.5257
95640,CA,6005,3.03,6005000303,Amador CA,"Ione, CA",5196,0.405
95642,CA,6005,3.03,6005000303,Amador CA,"Jackson, CA",59,0.0078
95685,CA,6005,3.03,6005000303,Amador CA,"Sutter Creek, CA",1066,0.2347
95640,CA,6005,3.04,6005000304,Amador CA,"Ione, CA",3119,0.2431
95642,CA,6005,3.04,6005000304,Amador CA,"Jackson, CA",1178,0.1562
95642,CA,6005,4.01,6005000401,Amador CA,"Jackson, CA",2044,0.2709
95665,CA,6005,4.01,6005000401,Amador CA,"Pine Grove, CA",979,0.2102
95685,CA,6005,4.01,6005000401,Amador CA,"Sutter Creek, CA",2123,0.4674
95642,CA,6005,4.02,6005000402,Amador CA,"Jackson, CA",1113,0.1475
95665,CA,6005,4.02,6005000402,Amador CA,"Pine Grove, CA",3597,0.7724
95666,CA,6005,4.02,6005000402,Amador CA,"Buckhorn, CA",205,0.038
95689,CA,6005,4.02,6005000402,Amador CA,"Volcano, CA",13,0.0102
95642,CA,6005,5.0,6005000500,Amador CA,"Jackson, CA",3150,0.4176
95665,CA,6005,5.0,6005000500,Amador CA,"Pine Grove, CA",81,0.0174
95926,CA,6007,1.02,6007000102,Butte CA,"Chico, CA",3751,0.0909
95973,CA,6007,1.02,6007000102,Butte CA,"Chico, CA",451,0.0114
95926,CA,6007,1.03,6007000103,Butte CA,"Chico, CA",120,0.0029
95973,CA,6007,1.03,6007000103,Butte CA,"Chico, CA",5967,0.1506
95926,CA,6007,1.04,6007000104,Butte CA,"Chico, CA",1265,0.0307
95973,CA,6007,1.04,6007000104,Butte CA,"Chico, CA",4888,0.1234
95973,CA,6007,2.01,6007000201,Butte CA,"Chico, CA",4470,0.1129
95926,CA,6007,2.02,6007000202,Butte CA,"Chico, CA",490,0.0119
95973,CA,6007,2.02,6007000202,Butte CA,"Chico, CA",3539,0.0893
95926,CA,6007,3.0,6007000300,Butte CA,"Chico, CA",2054,0.0498
95973,CA,6007,3.0,6007000300,Butte CA,"Chico, CA",2686,0.0678
95973,CA,6007,4.01,6007000401,Butte CA,"Chico, CA",5099,0.1287
95926,CA,6007,4.03,6007000403,Butte CA,"Chico, CA",2093,0.0507
95973,CA,6007,4.03,6007000403,Butte CA,"Chico, CA",1336,0.0337
95973,CA,6007,4.04,6007000404,Butte CA,"Chico, CA",4070,0.1028
95926,CA,6007,5.01,6007000501,Butte CA,"Chico, CA",4472,0.1084
95973,CA,6007,5.01,6007000501,Butte CA,"Chico, CA",467,0.0118
95926,CA,6007,5.02,6007000502,Butte CA,"Chico, CA",4900,0.1188
95926,CA,6007,6.01,6007000601,Butte CA,"Chico, CA",3386,0.0821
95926,CA,6007,6.03,6007000603,Butte CA,"Chico, CA",3450,0.0836
95926,CA,6007,6.04,6007000604,Butte CA,"Chico, CA",4571,0.1108
95926,CA,6007,7.0,6007000700,Butte CA,"Chico, CA",5081,0.1231
95926,CA,6007,8.0,6007000800,Butte CA,"Chico, CA",5626,0.1364
95928,CA,6007,9.01,6007000901,Butte CA,"Chico, CA",2799,0.0729
95928,CA,6007,9.03,6007000903,Butte CA,"Chico, CA",7042,0.1835
95928,CA,6007,9.04,6007000904,Butte CA,"Chico, CA",6331,0.165
95928,CA,6007,10.0,6007001000,Butte CA,"Chico, CA",4979,0.1297
95928,CA,6007,11.0,6007001100,Butte CA,"Chico, CA",4568,0.119
95928,CA,6007,12.0,6007001200,Butte CA,"Chico, CA",3488,0.0909
95928,CA,6007,13.0,6007001300,Butte CA,"Chico, CA",4079,0.1063
95928,CA,6007,14.0,6007001400,Butte CA,"Chico, CA",873,0.0227
95973,CA,6007,14.0,6007001400,Butte CA,"Chico, CA",5270,0.1331
95928,CA,6007,15.0,6007001500,Butte CA,"Chico, CA",1617,0.0421
95938,CA,6007,15.0,6007001500,Butte CA,"Durham, CA",3740,1.0
95958,CA,6007,15.0,6007001500,Butte CA,"Nelson, CA",41,0.9111
95965,CA,6007,15.0,6007001500,Butte CA,"Oroville, CA",106,0.0049
95928,CA,6007,16.01,6007001601,Butte CA,"Chico, CA",134,0.0035
95942,CA,6007,16.01,6007001601,Butte CA,"Forest Ranch, CA",1552,0.9848
95954,CA,6007,16.01,6007001601,Butte CA,"Magalia, CA",26,0.003
95928,CA,6007,16.02,6007001602,Butte CA,"Chico, CA",2453,0.0639
95942,CA,6007,16.02,6007001602,Butte CA,"Forest Ranch, CA",24,0.0152
95969,CA,6007,16.02,6007001602,Butte CA,"Paradise, CA",6,0.0011
95973,CA,6007,16.02,6007001602,Butte CA,"Chico, CA",1257,0.0317
95928,CA,6007,17.02,6007001702,Butte CA,"Chico, CA",15,0.0004
95954,CA,6007,17.02,6007001702,Butte CA,"Magalia, CA",3559,0.416
95954,CA,6007,17.03,6007001703,Butte CA,"Magalia, CA",1741,0.2035
95954,CA,6007,17.04,6007001704,Butte CA,"Magalia, CA",3113,0.3638
95978,CA,6007,17.04,6007001704,Butte CA,"Stirling City, CA",137,1.0
95954,CA,6007,18.0,6007001800,Butte CA,"Magalia, CA",117,0.0137
95969,CA,6007,18.0,6007001800,Butte CA,"Paradise, CA",723,0.1266
95969,CA,6007,19.0,6007001900,Butte CA,"Paradise, CA",675,0.1182
95969,CA,6007,20.0,6007002000,Butte CA,"Paradise, CA",886,0.1552
95969,CA,6007,21.0,6007002100,Butte CA,"Paradise, CA",926,0.1622
95965,CA,6007,22.0,6007002200,Butte CA,"Oroville, CA",446,0.0207
95969,CA,6007,22.0,6007002200,Butte CA,"Paradise, CA",1353,0.237
95965,CA,6007,23.0,6007002300,Butte CA,"Oroville, CA",710,0.0329
95969,CA,6007,23.0,6007002300,Butte CA,"Paradise, CA",1141,0.1998
95916,CA,6007,24.01,6007002401,Butte CA,"Berry Creek, CA",371,0.2208
95965,CA,6007,24.01,6007002401,Butte CA,"Oroville, CA",1042,0.0484
95914,CA,6007,24.02,6007002402,Butte CA,"Bangor, CA",42,0.0606
95916,CA,6007,24.02,6007002402,Butte CA,"Berry Creek, CA",1309,0.7792
95930,CA,6007,24.02,6007002402,Butte CA,"Clipper Mills, CA",229,0.9051
95941,CA,6007,24.02,6007002402,Butte CA,"Forbestown, CA",365,0.7604
95966,CA,6007,24.02,6007002402,Butte CA,"Oroville East, CA",1610,0.051
95965,CA,6007,25.0,6007002500,Butte CA,"Oroville, CA",5008,0.2324
95966,CA,6007,26.01,6007002601,Butte CA,"Oroville East, CA",2474,0.0783
95966,CA,6007,26.02,6007002602,Butte CA,"Oroville East, CA",3980,0.126
95965,CA,6007,27.0,6007002700,Butte CA,"Oroville, CA",20,0.0009
95966,CA,6007,27.0,6007002700,Butte CA,"Oroville East, CA",5813,0.184
95965,CA,6007,28.0,6007002800,Butte CA,"Oroville, CA",3595,0.1668
95966,CA,6007,28.0,6007002800,Butte CA,"Oroville East, CA",1123,0.0355
95965,CA,6007,29.0,6007002900,Butte CA,"Oroville, CA",3315,0.1538
95966,CA,6007,30.01,6007003001,Butte CA,"Oroville East, CA",3141,0.0994
95965,CA,6007,30.02,6007003002,Butte CA,"Oroville, CA",138,0.0064
95966,CA,6007,30.02,6007003002,Butte CA,"Oroville East, CA",3370,0.1067
95966,CA,6007,31.0,6007003100,Butte CA,"Oroville East, CA",4575,0.1448
95966,CA,6007,32.0,6007003200,Butte CA,"Oroville East, CA",2889,0.0915
95968,CA,6007,32.0,6007003200,Butte CA,"Palermo, CA",1463,0.9676
